ImageID,Labels,Caption
16642.jpg,15,"['bench', 'sitting', 'top', 'lush', 'green', 'field']"
16643.jpg,1,"['skier', 'skis', 'snowy', 'mountain']"
16644.jpg,1,"['group', 'three', 'people', 'sitting', 'table', 'pizza']"
16645.jpg,5,"['jetliner', 'sitting', 'tarmac', 'airport', 'next', 'light', 'pole']"
16646.jpg,1,"['man', 'without', 'shirt', 'squatting', 'top', 'skateboard']"
16647.jpg,16,"['birds', 'walking', 'straight', 'line']"
16648.jpg,10,"['two', 'street', 'signs', 'visible', 'drivers', 'travelers']"
16649.jpg,1,"['girl', 'sitting', 'set', 'luggage', 'smiling']"
16650.jpg,8 1 4,"['wall', 'murals', 'different', 'civil', 'servants']"
16651.jpg,1,"['brown', 'teddy', 'bear', 'sitting', 'top', 'drums', 'bloody', 'bandage', 'head']"
16652.jpg,18,"['dog', 'sitting', 'couch', 'bottle', 'wine']"
16653.jpg,8 1 3,"['usual', 'signs', 'see', 'street']"
16654.jpg,3 7,"['small', 'orange', 'train', 'traveling', 'tracks', 'near', 'station']"
16655.jpg,1 15,"['group', 'young', 'men', 'drills', 'basket', 'ball', 'court']"
16656.jpg,1,"['group', 'men', 'standing', 'top', 'tennis', 'court', 'holding', 'racquets']"
16657.jpg,1,"['table', 'full', 'jars', 'food', 'pretty', 'dishes', 'sitting', 'leaves']"
16658.jpg,1,"['chef', 'holding', 'carrots', 'hands']"
16659.jpg,1 15,"['restaurants', 'clock', 'tower', 'dock', 'marina']"
16660.jpg,15,"['red', 'chair', 'green', 'grass', 'overlooking', 'body', 'water']"
16661.jpg,1 19,"['man', 'leading', 'white', 'horse', 'along', 'dirt', 'road']"
16662.jpg,1,"['baby', 'boy', 'brushing', 'teeth', 'tooth', 'brush']"
16663.jpg,1 3 7,"['past', 'present', 'shots', 'train', 'pulled', 'station']"
16664.jpg,17,"['cat', 'sitting', 'floor', 'near', 'pairs', 'shoes']"
16665.jpg,1,"['man', 'twirling', 'yellow', 'frisbee', 'finger']"
16666.jpg,16 1,"['man', 'holding', 'cup', 'multicolored', 'parrot']"
16667.jpg,1,"['lady', 'skiing', 'across', 'snow']"
16668.jpg,1 6,"['two', 'passenger', 'buses', 'parked', 'next', 'bus', 'stop']"
16669.jpg,1,"['girl', 'tennis', 'racket', 'hitting', 'tennis', 'ball']"
16670.jpg,9,"['small', 'boat', 'drives', 'lake', 'surrounded', 'trees']"
16671.jpg,1,"['little', 'girl', 'dressed', 'pink', 'sits', 'front', 'pink', 'birthday', 'cake', 'poke', 'mother', 'looks']"
16672.jpg,1 7,"['young', 'boy', 'riding', 'train', 'hanging', 'head', 'window']"
16673.jpg,1,"['man', 'flying', 'air', 'riding', 'skateboard']"
16674.jpg,1 6,"['new', 'cardiff', 'bus', 'stands', 'outside', 'terminal']"
16675.jpg,5,"['large', 'fed', 'ex', 'plane', 'flying', 'mountains']"
16676.jpg,1,"['group', 'people', 'fly', 'guiding', 'sand']"
16677.jpg,4 15,"['two', 'motorcycles', 'parked', 'indoors', 'tiled', 'floor']"
16678.jpg,4,"['black', 'white', 'animal', 'eating', 'garbage', 'next', 'brick', 'building']"
16679.jpg,5,"['small', 'plane', 'flying', 'row', 'tanks']"
16680.jpg,18,"['two', 'dogs', 'sleeping', 'top', 'couch']"
16681.jpg,19 1 3,"['donkey', 'carrying', 'luggage', 'street']"
16682.jpg,8 5,"['jet', 'blue', 'airplanes', 'lined', 'tarmac']"
16683.jpg,1 2 3,"['couple', 'people', 'standing', 'behind', 'purple', 'van']"
16684.jpg,1,"['sky', 'view', 'snowboarder', 'air']"
16685.jpg,1,"['man', 'child', 'lying', 'bed']"
16686.jpg,1 5,"['jets', 'planes', 'building', 'people']"
16687.jpg,1,"['teenage', 'boy', 'girl', 'school', 'hallway']"
16688.jpg,1,"['person', 'skis', 'perform', 'trick', 'air']"
16689.jpg,16,"['tall', 'giraffe', 'standing', 'next', 'two', 'birds']"
16690.jpg,19,"['horse', 'trying', 'get', 'grass']"
16691.jpg,1 4 15,"['motorcycle', 'parked', 'grassy', 'area', 'next', 'picnic', 'table']"
16692.jpg,1,"['group', 'men', 'women', 'sit', 'behind', 'long', 'desk']"
16693.jpg,19 3,"['two', 'horses', 'wearing', 'colorful', 'head', 'dresses', 'standing', 'side', 'side']"
16694.jpg,1,"['man', 'riding', 'wave', 'top', 'surfboard']"
16695.jpg,10 3 7,"['street', 'corner', 'bus', 'train', 'sign']"
16696.jpg,1,"['four', 'rows', 'bananas', 'sale', 'store']"
16697.jpg,1,"['big', 'pan', 'pizza', 'pie', 'sliced']"
16698.jpg,1,"['young', 'man', 'eating', 'large', 'breakfast', 'sandwich', 'including', 'donut', 'egg']"
16699.jpg,1 3 6 8 10 19,"['carriage', 'led', 'two', 'horses', 'three', 'men', 'red', 'coats', 'top', 'hats']"
16700.jpg,1,"['person', 'catch', 'frisbee']"
16701.jpg,1,"['dessert', 'cooking', 'tray']"
16702.jpg,1,"['snowboarder', 'poses', 'board', 'top', 'mountain']"
16703.jpg,1 15,"['young', 'man', 'riding', 'side', 'skateboard', 'ramp']"
16704.jpg,7,"['train', 'tracks', 'dark', 'gray', 'sky']"
16705.jpg,16,"['bird', 'tethered', 'small', 'hump', 'fake', 'grass']"
16706.jpg,1,"['woman', 'bending', 'tend', 'two', 'kids']"
16707.jpg,1 15,"['man', 'woman', 'siting', 'umbrella']"
16708.jpg,8 1,"['man', 'standing', 'behind', 'truck', 'logs', 'near', 'forest']"
16709.jpg,1 15,"['group', 'girls', 'chasing', 'ball', 'soccer', 'field']"
16710.jpg,1,"['skateboarder', 'trick', 'half', 'pipe']"
16711.jpg,1,"['woman', 'holding', 'white', 'umbrella', 'front', 'blue', 'curtains']"
16712.jpg,1,"['couple', 'boys', 'table', 'toothbrushes', 'mouths']"
16713.jpg,7,"['old', 'train', 'posted', 'pillars']"
16714.jpg,1,"['group', 'people', 'gather', 'outdoor', 'rally']"
16715.jpg,1,"['person', 'spins', 'bat', 'feild']"
16716.jpg,1,"['man', 'court', 'tennis', 'racket']"
16717.jpg,1,"['young', 'woman', 'holding', 'tennis', 'racquet', 'tennis', 'court']"
16718.jpg,1,"['woman', 'getting', 'ready', 'serve', 'tennis', 'ball']"
16719.jpg,1,"['man', 'taking', 'picture', 'polar', 'bear', 'aquarium', 'glass', 'window']"
16720.jpg,10 1 2 3,"['several', 'people', 'walk', 'crosswalk', 'city', 'street']"
16721.jpg,17,"['orange', 'stripe', 'cat', 'laying', 'open', 'suit', 'case']"
16722.jpg,1,"['young', 'girls', 'playing', 'soccer', 'outside']"
16723.jpg,1,"['woman', 'umbrella', 'sidewalk', 'talking', 'cell', 'phone']"
16724.jpg,8 1,"['yellow', 'gray', 'truck', 'hauling', 'junk']"
16725.jpg,1 3 4,"['motorcycle', 'rider', 'speeds', 'along', 'street', 'european', 'city']"
16726.jpg,1,"['man', 'sitting', 'blue', 'seat', 'watching', 'video']"
16727.jpg,1 3 4,"['man', 'yellow', 'vest', 'riding', 'motorcycle', 'street']"
16728.jpg,1 2 4,"['woman', 'sitting', 'back', 'whit', 'bike']"
16729.jpg,1 3 6 8 10,"['red', 'double', 'decker', 'bus', 'driving', 'street', 'surrounded', 'tall', 'buildings']"
16730.jpg,1,"['couple', 'people', 'skis', 'stand', 'snow']"
16731.jpg,9 1,"['family', 'sailing', 'catalina', 'sailboat', 'harbor']"
16732.jpg,16,"['flock', 'birds', 'flying', 'body', 'water']"
16733.jpg,1,"['baseball', 'player', 'swinging', 'baseball', 'bat', 'baseball']"
16734.jpg,1,"['two', 'men', 'smile', 'holding', 'poles']"
16735.jpg,7,"['white', 'bullet', 'train', 'sitting', 'track']"
16736.jpg,1,"['winter', 'scene', 'two', 'people', 'one', 'possibly', 'instructor', 'skiing', 'gear', 'student']"
16737.jpg,2 1 18 3,"['person', 'riding', 'bike', 'wit', 'ha', 'dog', 'basket']"
16738.jpg,1,"['shoppers', 'look', 'luggage', 'store']"
16739.jpg,1,"['two', 'men', 'sitting', 'living', 'room', 'watching', 'television']"
16740.jpg,9 3,"['large', 'harbor', 'filled', 'lots', 'boats', 'water']"
16741.jpg,10,"['old', 'stoplight', 'clock', 'troll', 'doll', 'next']"
16742.jpg,1,"['man', 'playing', 'tennis', 'throwing', 'ball', 'air']"
16743.jpg,4,"['old', 'motorcycle', 'next', 'door', 'cover']"
16744.jpg,17,"['cat', 'laying', 'bed']"
16745.jpg,18,"['small', 'toy', 'dog', 'sitting', 'front', 'toy', 'laptop']"
16746.jpg,1,"['group', 'computers', 'set', 'big', 'table']"
16747.jpg,1 15,"['bench', 'sitting', 'top', 'lush', 'green', 'field']"
16748.jpg,8 1 3,"['three', 'men', 'one', 'woman', 'eating', 'picnic', 'table']"
16749.jpg,17,"['cat', 'lying', 'floor', 'next', 'pair', 'shoes']"
16750.jpg,19,"['two', 'horses', 'wearing', 'sheet', 'like', 'covering', 'grass']"
16751.jpg,1 4,"['person', 'motorcycle', 'riding', 'country', 'road']"
16752.jpg,17,"['two', 'cats', 'laying', 'outside', 'next', 'door', 'house']"
16753.jpg,8 3 5,"['white', 'delta', 'airplane', 'sitting', 'runway']"
16754.jpg,8 1 3,"['giant', 'lizard', 'kite', 'sitting', 'top', 'lush', 'green', 'field']"
16755.jpg,8,"['image', 'back', 'trunk', 'truck']"
16756.jpg,17,"['cat', 'sitting', 'windowsill', 'partially', 'hidden', 'blinds']"
16757.jpg,13,"['red', 'stop', 'sign', 'sitting', 'top', 'wooden', 'pole', 'moon', 'filled', 'sky']"
16758.jpg,1,"['man', 'holding', 'open', 'box', 'pink', 'frosted', 'doughnuts', 'drinking', 'drink']"
16759.jpg,3 4,"['black', 'motorcycle', 'parked', 'front', 'building']"
16760.jpg,18,"['dog', 'laying', 'knitted', 'hat']"
16761.jpg,1,"['woman', 'smiles', 'holds', 'open', 'box', 'containing', 'computer']"
16762.jpg,1,"['little', 'league', 'player', 'hit', 'baseball', 'hard']"
16763.jpg,1,"['three', 'people', 'stand', 'elephant', 'near', 'trees']"
16764.jpg,1 3 6,"['woman', 'pulling', 'red', 'suitcase', 'side', 'walk']"
16765.jpg,8 3,"['truck', 'sitting', 'grass']"
16766.jpg,1,"['woman', 'mirror', 'wiping', 'hands', 'towel']"
16767.jpg,16,"['parrot', 'seen', 'sitting', 'high', 'perch', 'circle']"
16768.jpg,1,"['three', 'ladies', 'skateboards', 'slope']"
16769.jpg,1,"['many', 'animals', 'standing', 'grass', 'among', 'trees', 'bright', 'blue', 'sky']"
16770.jpg,17 15,"['cats', 'sitting', 'bench', 'plants', 'tall', 'grass']"
16771.jpg,8 7,"['tractor', 'driving', 'next', 'passing', 'train']"
16772.jpg,1,"['surfer', 'surf', 'board', 'riding', 'wave']"
16773.jpg,19,"['living', 'room', 'space', 'displayed', 'stained', 'glass']"
16774.jpg,1,"['young', 'boy', 'riding', 'water', 'skis', 'top', 'lake']"
16775.jpg,1,"['group', 'men', 'playing', 'game', 'tennis', 'tennis', 'court']"
16776.jpg,1,"['left', 'handed', 'batter', 'hit', 'ball']"
16777.jpg,1,"['young', 'man', 'eating', 'bowl', 'soup', 'restaurant']"
16778.jpg,9,"['blue', 'boat', 'sitting', 'next', 'dock', 'flags', 'sticking']"
16779.jpg,1,"['several', 'surfers', 'heading', 'waves', 'sunny', 'day']"
16780.jpg,5,"['plane', 'white', 'tarmac', 'moving']"
16781.jpg,1,"['boy', 'white', 'shirt', 'trick', 'skateboard']"
16782.jpg,10 3,"['traffic', 'light', 'corner', 'city', 'street']"
16783.jpg,8 1 10 3,"['couple', 'men', 'sitting', 'side', 'road', 'next', 'man', 'riding', 'skateboard']"
16784.jpg,5,"['airplane', 'sitting', 'black', 'white', 'photo']"
16785.jpg,1 3,"['man', 'woman', 'santa', 'hats', 'walking', 'street']"
16786.jpg,1,"['man', 'glasses', 'cap', 'carrying', 'child', 'next', 'elephant']"
16787.jpg,1 3 6,"['red', 'bus', 'parked', 'parking', 'lot', 'near', 'building']"
16788.jpg,1 10 2 6,"['man', 'walking', 'sidewalk', 'next', 'traffic', 'light']"
16789.jpg,8 1,"['person', 'kneeling', 'ground', 'frisbee', 'another', 'person', 'reaching', 'frisbee']"
16790.jpg,1,"['man', 'standing', 'living', 'room', 'front', 'fireplace']"
16791.jpg,17,"['white', 'cat', 'reclines', 'bathroom', 'sink']"
16792.jpg,1,"['person', 'presenting', 'birthday', 'cake', 'another']"
16793.jpg,1,"['small', 'child', 'take', 'bite', 'breakfast', 'food']"
16794.jpg,16 18,"['dog', 'laying', 'couch', 'blanket']"
16795.jpg,1,"['man', 'kneeling', 'next', 'another', 'man', 'wheel', 'chair', 'holding', 'piece', 'cake']"
16796.jpg,1,"['kid', 'sitting', 'eating', 'slice', 'pizza']"
16797.jpg,1,"['standing', 'holding', 'two', 'hot', 'dogs']"
16798.jpg,15,"['bench', 'sitting', 'sand', 'beach']"
16799.jpg,8 3,"['red', 'enter', 'sign', 'sitting', 'side', 'road']"
16800.jpg,17 18,"['dog', 'standing', 'toilet', 'sniffs', 'cat', 'sitting', 'counter']"
16801.jpg,8 1 3,"['five', 'people', 'sit', 'table', 'eating', 'plates', 'food']"
16802.jpg,8 1 5,"['group', 'passengers', 'luggage', 'walking', 'away', 'private', 'plane']"
16803.jpg,1,"['man', 'bald', 'head', 'beard', 'laying', 'bed']"
16804.jpg,17,"['cat', 'sitting', 'umbrella', 'living', 'room']"
16805.jpg,5,"['small', 'plane', 'flying', 'gray', 'sky']"
16806.jpg,1,"['woman', 'hand', 'holding', 'candle']"
16807.jpg,1,"['man', 'sitting', 'snowy', 'hill', 'view', 'forest', 'mountain']"
16808.jpg,1,"['woman', 'standing', 'tennis', 'court', 'swinging', 'tennis', 'racket']"
16809.jpg,16,"['colorful', 'bird', 'perched', 'branch']"
16810.jpg,1,"['man', 'standing', 'living', 'room', 'video', 'game', 'controller', 'hand']"
16811.jpg,17,"['close', 'cat', 'laying', 'bed', 'sheets']"
16812.jpg,9 1,"['person', 'water', 'skiing', 'ocean', 'boat']"
16813.jpg,1,"['kite', 'flown', 'sky', 'front', 'clouds']"
16814.jpg,1,"['man', 'green', 'skateboard', 'skateboards', 'around', 'circular', 'ramp']"
16815.jpg,2 15,"['table', 'positioned', 'watch', 'television', 'eating']"
16816.jpg,1 18 2,"['dog', 'sitting', 'basket', 'bike', 'front', 'store']"
16817.jpg,1 10 3 6,"['double', 'decker', 'bus', 'outside', 'pub']"
16818.jpg,1,"['group', 'people', 'sitting', 'audience', 'holding', 'smart', 'phones']"
16819.jpg,7,"['train', 'stops', 'railway', 'station', 'collect', 'passengers']"
16820.jpg,8,"['black', 'white', 'photo', 'truck', 'parked', 'lot']"
16821.jpg,1 19,"['man', 'holding', 'plow', 'horse', 'snow', 'front', 'barn']"
16822.jpg,1,"['man', 'talking', 'phone', 'next', 'woman']"
16823.jpg,9,"['two', 'colorful', 'beach', 'umbrellas', 'sand', 'near', 'ocean']"
16824.jpg,1 18,"['person', 'holding', 'umbrella', 'park', 'next', 'dog']"
16825.jpg,8,"['couple', 'red', 'trucks', 'driving', 'road']"
16826.jpg,1,"['couple', 'pictures', 'showing', 'woman', 'swinging', 'racquet', 'tennis', 'ball']"
16827.jpg,1,"['family', 'sitting', 'around', 'table', 'two', 'sheet', 'cakes']"
16828.jpg,5,"['plane', 'landed', 'airport']"
16829.jpg,1 15,"['person', 'standing', 'next', 'bench', 'top', 'hill']"
16830.jpg,1,"['couple', 'young', 'boys', 'standing', 'lush', 'green', 'field']"
16831.jpg,8 1 3,"['many', 'fire', 'trucks', 'stopped', 'street']"
16832.jpg,8 1 3 4,"['car', 'parked', 'front', 'sidewalk']"
16833.jpg,1,"['person', 'serving', 'macaroni', 'cheese', 'bowls']"
16834.jpg,1,"['man', 'riding', 'skateboard', 'cement', 'skate', 'park']"
16835.jpg,1,"['group', 'friends', 'celebrate', 'birthday', 'cake', 'filled', 'lit', 'candles']"
16836.jpg,1,"['piece', 'bread', 'topped', 'ham', 'cheese', 'held', 'hand', 'knife']"
16837.jpg,1,"['baby', 'laying', 'next', 'large', 'brown', 'teddy', 'bear']"
16838.jpg,5,"['blue', 'sky', 'planes', 'flying', 'air']"
16839.jpg,1 10 3,"['man', 'walking', 'street', 'next', 'woman']"
16840.jpg,1,"['man', 'checking', 'something', 'oven']"
16841.jpg,1 18,"['black', 'white', 'picture', 'people', 'gathered', 'beach']"
16842.jpg,10,"['intersection', 'pole', 'signs']"
16843.jpg,3 6,"['yellow', 'school', 'bus', 'stopped', 'front', 'school']"
16844.jpg,1,"['man', 'green', 'jacket', 'riding', 'snowboard', 'verve', 'pipe']"
16845.jpg,1,"['man', 'reaching', 'plastic', 'barrel', 'holding', 'phone']"
16846.jpg,1 3,"['child', 'lays', 'grass', 'outside', 'near', 'umbrella']"
16847.jpg,16,"['large', 'bird', 'standing', 'beach', 'near', 'water']"
16848.jpg,8 3,"['couple', 'cop', 'cars', 'pulling', 'delivery', 'truck']"
16849.jpg,2 4,"['motorcycle', 'standing', 'kick', 'stand']"
16850.jpg,1 18 2,"['old', 'photo', 'man', 'holding', 'bike', 'next', 'dog']"
16851.jpg,1,"['three', 'different', 'images', 'frisbee', 'falling', 'different', 'heights']"
16852.jpg,1 19,"['two', 'members', 'military', 'participating', 'type', 'ceremony']"
16853.jpg,16 1 2 15,"['two', 'girls', 'front', 'boy', 'behind', 'walking', 'eating', 'hot', 'dogs', 'street', 'vendor', 'cart', 'buildings', 'behind']"
16854.jpg,1,"['group', 'people', 'top', 'elephants']"
16855.jpg,1 10 3,"['street', 'sign', 'traffic', 'light', 'city', 'street']"
16856.jpg,8 10 3,"['flat', 'bed', 'truck', 'huge', 'roll', 'tape', 'back']"
16857.jpg,1 19 15,"['woman', 'holds', 'brown', 'horse', 'others', 'watch']"
16858.jpg,1,"['couple', 'men', 'laying', 'top', 'surfboards', 'top', 'wave', 'ocean']"
16859.jpg,1,"['group', 'people', 'standing', 'beach', 'flying', 'kite']"
16860.jpg,1 19,"['gaily', 'decorated', 'shop', 'lots', 'stuffed', 'animals']"
16861.jpg,1,"['baseball', 'player', 'swung', 'pitch', 'plate']"
16862.jpg,1 7,"['red', 'white', 'train', 'sitting', 'train', 'track', 'beside', 'building']"
16863.jpg,1,"['man', 'eating', 'glazed', 'donut', 'front', 'camera']"
16864.jpg,1,"['man', 'riding', 'skateboard', 'top', 'head']"
16865.jpg,1 3,"['skateboarder', 'trick', 'concrete', 'onlookers']"
16866.jpg,1,"['little', 'girl', 'riding', 'cart', 'airport']"
16867.jpg,1 10 7,"['group', 'passenger', 'loading', 'unloading', 'trains']"
16868.jpg,1 15,"['man', 'riding', 'skateboard', 'side', 'ramp']"
16869.jpg,1,"['man', 'standing', 'next', 'elephant', 'long', 'trunk']"
16870.jpg,1,"['man', 'flipping', 'skateboard', 'flying', 'air']"
16871.jpg,6,"['decorated', 'vw', 'van', 'used', 'display', 'wall']"
16872.jpg,1 18,"['dock', 'socks', 'muzzle', 'taken', 'walk']"
16873.jpg,1,"['woman', 'wearing', 'sweater', 'holding', 'something', 'hands']"
16874.jpg,17,"['grey', 'white', 'cat', 'lies', 'bed', 'near', 'pillow']"
16875.jpg,16,"['two', 'birds', 'sitting', 'zebra', 'ground']"
16876.jpg,1,"['vintage', 'woman', 'posed', 'skiing', 'portrait']"
16877.jpg,5,"['photo', 'back', 'aircraft', 'parked', 'front', 'hangar']"
16878.jpg,1,"['man', 'carrying', 'surfboard', 'sandy', 'beach']"
16879.jpg,1,"['man', 'making', 'large', 'jump', 'snowboard']"
16880.jpg,1 19,"['man', 'walking', 'white', 'horse', 'pink', 'thing', 'head']"
16881.jpg,16,"['hawk', 'perched', 'flower', 'pot', 'filled', 'flowers']"
16882.jpg,1,"['snowboarder', 'hill', 'snowboarders', 'distance']"
16883.jpg,1,"['man', 'riding', 'snowboard', 'snow', 'covered', 'slope']"
16884.jpg,1,"['persons', 'feet', 'bed', 'mirror', 'background']"
16885.jpg,1 2,"['man', 'riding', 'bicycle', 'road']"
16886.jpg,1,"['woman', 'sitting', 'front', 'plate', 'food']"
16887.jpg,1,"['couple', 'people', 'riding', 'backs', 'elephants']"
16888.jpg,1,"['person', 'snow', 'walking', 'snow', 'storm']"
16889.jpg,17,"['cat', 'laying', 'behind', 'computer']"
16890.jpg,1,"['two', 'women', 'sitting', 'city', 'steps', 'umbrella']"
16891.jpg,1,"['little', 'girl', 'surfboard', 'posing']"
16892.jpg,1 3 4,"['motorcycles', 'lined', 'parking', 'lot', 'yellow', 'curb']"
16893.jpg,1,"['kids', 'watching', 'giraffe', 'zoo', 'setting']"
16894.jpg,1 3 4,"['couple', 'people', 'motorcycles']"
16895.jpg,3 14,"['two', 'machines', 'sit', 'near', 'blue', 'parked', 'car']"
16896.jpg,16,"['animal', 'lake', 'experiencing', 'chaos']"
16897.jpg,15,"['old', 'wooden', 'bench', 'next', 'tree']"
16898.jpg,7,"['yellow', 'black', 'train', 'lights']"
16899.jpg,1,"['man', 'tennis', 'court', 'hitting', 'ball', 'racquet']"
16900.jpg,10 3,"['traffic', 'light', 'fog', 'filled', 'street', 'night']"
16901.jpg,1,"['person', 'takes', 'first', 'slice', 'pizza', 'pie']"
16902.jpg,1,"['boy', 'holding', 'baseball', 'bat', 'home', 'plate']"
16903.jpg,3 7,"['red', 'train', 'traveling', 'past', 'small', 'town', 'lush', 'green', 'hills']"
16904.jpg,1,"['tow', 'men', 'long', 'hair', 'wearing', 'baseball', 'uniforms']"
16905.jpg,1,"['woman', 'court', 'swinging', 'tennis', 'racket']"
16906.jpg,1 10,"['crosswalk', 'street', 'sign', 'near', 'traffic', 'light']"
16907.jpg,1,"['bunch', 'buildings', 'tall', 'tower']"
16908.jpg,19,"['two', 'horses', 'standing', 'outside', 'field']"
16909.jpg,1 10 3 6,"['london', 'street', 'two', 'double', 'decker', 'buses', 'view']"
16910.jpg,1,"['person', 'red', 'skiing', 'mountain']"
16911.jpg,8 1,"['black', 'truck', 'parked', 'curb', 'sign', 'beside']"
16912.jpg,1,"['boy', 'holding', 'wii', 'controller', 'hand']"
16913.jpg,1,"['two', 'women', 'walking', 'street', 'holding', 'umbrella']"
16914.jpg,1,"['three', 'men', 'playing', 'soccer', 'outdoor', 'yellow', 'ball']"
16915.jpg,11 1 2 3,"['large', 'group', 'people', 'riding', 'bikes', 'street']"
16916.jpg,1,"['couple', 'young', 'men', 'flying', 'kites', 'beach']"
16917.jpg,1 10 3 6,"['bus', 'turning', 'street', 'people', 'walking', 'across', 'street']"
16918.jpg,1 2 3,"['group', 'bike', 'riders', 'race', 'busy', 'street']"
16919.jpg,1,"['men', 'rough', 'country', 'looking', 'cell', 'phones']"
16920.jpg,9,"['several', 'boats', 'beached', 'white', 'beach']"
16921.jpg,3,"['room', 'filled', 'sunshine', 'furniture']"
16922.jpg,1,"['man', 'beanie', 'holding', 'doughnut']"
16923.jpg,1,"['little', 'girl', 'standing', 'colorful', 'umbrella']"
16924.jpg,1,"['four', 'men', 'stand', 'outside', 'courtroom', 'going', 'paperwork']"
16925.jpg,9 1,"['river', 'filled', 'lots', 'small', 'white', 'boats']"
16926.jpg,1 6,"['large', 'commuter', 'bus', 'stops', 'bus', 'stop']"
16927.jpg,10,"['pole', 'street', 'signs', 'light', 'next', 'tall', 'building']"
16928.jpg,1 4,"['man', 'sitting', 'smoking', 'motorcycle']"
16929.jpg,1,"['peach', 'cobbler', 'made', 'pizza', 'style']"
16930.jpg,9 1,"['rustic', 'pier', 'several', 'fisherman', 'attending', 'boat']"
16931.jpg,17,"['cat', 'standing', 'inside', 'closet', 'next', 'clothes', 'luggage']"
16932.jpg,1,"['woman', 'umbrella', 'walking', 'street']"
